Agent_Age,Agent_Rating,Distance_km,Pickup_Lag_min,Hour,DayOfWeek,Weather_enc,Traffic_enc,Vehicle_enc,Area_enc,Category_enc,Delivery_Time
37,4.8,20.286882109878903,1905130.0,19.0,4.0,3,1,0,0,13,230
27,4.8,7.448363764234237,1838895.0,18.0,1.0,5,3,0,1,3,85
39,4.8,3.1161423837882567,1863370.0,10.0,5.0,3,2,0,0,9,100
23,4.9,12.232070021478211,1879215.0,21.0,1.0,0,1,1,0,11,100
24,4.9,19.76079800702991,1864815.0,23.0,4.0,0,2,0,1,12,125
31,4.6,4426.004876187798,1909450.0,22.0,1.0,2,2,1,1,14,145
27,4.6,10.707860128480874,1873445.0,21.0,5.0,0,1,0,1,3,65
39,4.3,12.117044368866695,1882085.0,18.0,6.0,1,3,1,1,5,170
22,4.5,4.537640130462668,1889290.0,20.0,1.0,5,1,0,0,8,115
26,4.6,9.192290417405088,1874890.0,19.0,4.0,3,1,0,1,9,120
21,4.9,4.544194013501194,1886405.0,19.0,3.0,3,1,1,1,9,105
37,4.9,3.040539883060508,1869130.0,10.0,1.0,4,2,0,1,11,75
36,4.0,7.6838087174265155,1866255.0,21.0,3.0,1,1,0,1,2,165
21,4.9,4.657619913371798,1866245.0,20.0,3.0,5,1,1,1,5,50
25,4.5,4.596951629499114,1841770.0,0.0,6.0,1,2,1,0,8,85
23,4.6,3.108902629159348,1847535.0,9.0,2.0,4,2,2,0,7,90
37,4.6,16.826241648658115,1882095.0,18.0,6.0,0,3,0,1,11,190
23,4.8,12.419464414087114,1843210.0,18.0,5.0,0,3,0,1,10,16
33,4.9,20.179033045443177,1867690.0,19.0,2.0,5,1,2,1,10,29
26,4.8,13.829931792649827,1851845.0,18.0,6.0,5,3,2,1,1,115
29,4.9,13.583068670275285,1887855.0,19.0,2.0,4,1,0,0,15,230
26,4.6,1.5300320235211002,1853290.0,10.0,5.0,3,2,1,0,6,90
22,5.0,7.8626681674103684,1863365.0,17.0,5.0,2,3,0,1,13,95
23,4.7,6.218076509100711,1880650.0,12.0,0.0,0,0,1,1,15,55
37,4.9,9.314044193379946,1869130.0,19.0,1.0,2,3,1,1,8,170
32,4.6,13.581198240269066,1864815.0,20.0,4.0,4,1,0,0,7,245
36,4.5,8.936297424957562,1877765.0,22.0,2.0,1,2,0,0,6,150
27,4.8,12.117036432265502,1837445.0,17.0,2.0,5,3,1,1,9,135
39,4.7,12.09902345211663,1884970.0,17.0,4.0,4,3,0,1,10,33
20,4.7,6.147415198875053,1874895.0,15.0,4.0,2,3,0,3,2,130
29,4.6,13.82977049957229,1864810.0,21.0,4.0,5,1,1,1,5,90
33,4.4,6.050094908857936,1844650.0,12.0,4.0,2,0,0,0,5,240
24,4.9,9.435201537430714,1915210.0,22.0,4.0,4,2,0,1,1,105
36,4.6,4.717601092054723,1869125.0,23.0,1.0,4,2,0,0,2,85
23,4.8,17.078706390631634,1846090.0,21.0,3.0,4,1,0,1,0,220
22,4.8,9.05586019430546,1860485.0,22.0,0.0,5,2,1,0,15,60
35,4.7,5.958586130823786,1860495.0,15.0,0.0,4,3,1,0,7,75
22,4.6,3.0251533668867396,1874890.0,10.0,4.0,2,2,1,0,5,70
29,4.8,4.5279170129511765,1844655.0,19.0,4.0,3,1,0,1,10,29
25,4.6,10.56497410160339,1843210.0,19.0,5.0,2,1,0,1,4,135
20,4.7,13.788169484007305,1867695.0,21.0,2.0,5,1,0,0,3,95
20,4.5,6.0811084845161325,1872015.0,15.0,6.0,5,3,1,1,1,145
33,4.1,1.536864059415262,1841765.0,11.0,6.0,3,0,1,1,14,155
29,4.9,6.14707622035735,1866255.0,12.0,3.0,3,0,1,1,8,140
32,4.7,1.554508559519504,1844645.0,9.0,4.0,5,2,0,1,14,110
23,4.6,14.022268860182423,1840335.0,19.0,0.0,3,1,1,1,7,175
38,4.3,1.5204190072774333,1874890.0,9.0,4.0,5,2,0,1,3,150
30,4.1,10.906149360969733,1887855.0,22.0,2.0,4,2,0,1,15,185
24,4.6,3.0878304191129935,1909450.0,11.0,1.0,3,0,0,1,10,23
36,4.8,12.107326941360846,1905125.0,19.0,4.0,0,1,0,3,9,90
37,4.5,6.054295400511417,1912335.0,13.0,6.0,2,0,1,1,4,135
38,4.8,10.867421265092352,1851845.0,19.0,6.0,1,1,2,1,8,135
38,4.7,7.760937776419092,1866245.0,17.0,3.0,5,3,1,0,0,130
27,4.9,9.326651352175272,1853295.0,20.0,5.0,5,1,0,1,2,135
35,4.5,20.285402098849676,1908015.0,22.0,2.0,4,2,1,1,2,190
21,4.6,10.756990051436132,1876335.0,21.0,3.0,0,1,1,1,4,105
30,4.7,9.348109676504626,1841765.0,17.0,6.0,1,3,1,0,8,140
24,5.0,7.8626681674103684,1915210.0,21.0,4.0,3,1,1,1,13,115
37,4.7,6.2106184931214035,1856170.0,16.0,3.0,3,3,1,1,5,90
27,4.2,3.109059104393369,1874885.0,11.0,4.0,5,0,0,0,8,175
22,4.7,12.106511319929057,1910885.0,20.0,0.0,3,1,0,1,4,220
23,4.4,4.539068203248638,1853295.0,23.0,5.0,5,2,0,1,14,90
28,5.0,9.176379825815138,1847530.0,20.0,2.0,1,1,0,3,1,50
23,4.7,13.392833798998302,1908005.0,19.0,2.0,4,1,0,1,14,215
22,4.7,6.209485128886319,1844650.0,12.0,4.0,3,0,0,1,10,21
33,4.7,13.735884617704635,1908005.0,22.0,2.0,1,2,0,3,12,105
32,4.6,12.435540495461442,1851850.0,18.0,6.0,3,3,0,0,0,210
37,4.5,4.663493139918665,1860490.0,17.0,0.0,3,3,0,1,13,125
27,4.3,1.5367187556842812,1866255.0,8.0,3.0,1,2,0,0,13,75
24,4.7,10.86671605798691,1837450.0,20.0,2.0,0,1,0,0,2,95
35,4.3,17.29786575291325,1861935.0,22.0,6.0,4,2,2,1,15,175
37,4.7,7.803338533820035,1912335.0,18.0,6.0,5,3,0,0,4,150
35,4.7,19.34391143623222,1905125.0,22.0,4.0,1,2,2,0,11,115
28,4.5,4.561269432005461,1880655.0,19.0,0.0,5,1,1,0,6,65
30,4.8,10.906036622245484,1837455.0,20.0,2.0,4,1,1,1,3,210
37,4.6,4.560928430651938,1866255.0,19.0,3.0,2,3,2,3,3,150
33,4.9,12.116939023592712,1854730.0,19.0,4.0,4,1,0,1,12,200
29,5.0,7.761284984440735,1853285.0,19.0,5.0,2,1,0,1,9,65
22,4.7,10.866261860714015,1860495.0,23.0,6.0,3,2,0,0,12,100
33,5.0,10.444390862228435,1913775.0,17.0,5.0,3,3,1,1,1,215
31,4.4,6.081185877714606,1869130.0,15.0,1.0,2,3,0,1,5,165
31,4.9,12.099251698246315,1846095.0,18.0,3.0,2,3,0,1,14,135
21,4.6,9.348431884826278,1874895.0,18.0,4.0,0,3,0,1,12,85
32,4.9,12.293508819559184,1861925.0,22.0,6.0,5,2,0,1,5,125
36,4.7,12.292885177860324,1840330.0,22.0,0.0,0,2,0,1,8,125
25,4.7,9.314908769971195,1844645.0,22.0,4.0,4,1,0,1,11,150
34,4.6,12.350685687047548,1905130.0,17.0,4.0,0,3,0,1,12,175
31,4.7,9.220449825751995,1860495.0,20.0,0.0,3,1,0,1,4,135
21,4.8,12.256046315965444,1861925.0,18.0,6.0,5,3,0,0,12,75
32,4.8,6.209449516823057,1869130.0,14.0,1.0,5,0,0,1,14,140
26,4.6,17.075035490452994,1867685.0,23.0,2.0,0,2,0,1,1,145
21,4.5,3.073644027723396,1847530.0,10.0,2.0,2,2,2,1,1,50
29,4.7,12.098761963862449,1840325.0,22.0,0.0,2,2,1,3,15,85
23,4.6,1.5368334425195926,1883530.0,9.0,5.0,2,2,0,1,14,80
30,4.2,3.1051449132268645,1883530.0,10.0,5.0,2,2,0,1,5,140
37,4.1,2.9961936989582854,1909455.0,11.0,1.0,3,0,0,1,7,165
29,3.9,6.04999326769204,1863375.0,12.0,5.0,0,0,0,0,4,220
22,4.6,5.959357904254251,1838895.0,12.0,1.0,1,0,0,1,13,85
21,4.8,13.681056958913906,1848965.0,23.0,1.0,2,2,0,1,8,120
33,4.9,9.220499640905741,1874895.0,18.0,4.0,3,3,1,1,10,18
27,4.6,19.914686965545187,1857605.0,19.0,2.0,4,1,2,1,0,185
37,4.2,4.674295333360666,1850415.0,20.0,0.0,5,1,0,1,0,225
34,4.6,19.661019603214875,1880655.0,23.0,6.0,3,2,0,1,9,210
23,4.9,20.888260618753048,1908015.0,17.0,2.0,2,3,0,1,10,39
30,3.8,20.20658151050797,1843215.0,21.0,5.0,2,1,1,1,5,220
32,4.9,16.72115728076054,1848965.0,21.0,1.0,5,1,0,1,11,190
36,4.9,10.562878909252845,1876325.0,21.0,3.0,3,1,0,1,8,265
28,4.8,9.157921135826134,1912325.0,18.0,6.0,4,3,0,0,3,55
21,4.6,12.099354574706966,1884975.0,23.0,4.0,4,2,0,1,3,100
39,4.3,13.621484759967666,1908015.0,17.0,2.0,5,3,1,1,5,185
21,4.8,20.179033045443177,1851845.0,19.0,6.0,1,1,0,1,5,145
38,4.6,10.642283429605715,1848965.0,17.0,1.0,0,3,0,0,9,100
20,2.9,20.888260618753048,1905130.0,23.0,4.0,0,2,1,1,0,170
28,4.9,20.206804295781904,1873445.0,18.0,5.0,2,3,0,1,0,175
36,4.3,4.59595027478907,1880645.0,20.0,0.0,3,1,1,1,7,190
37,4.7,1.5204190072774333,1883530.0,9.0,5.0,3,2,1,1,5,80
23,4.7,6.128846407056886,1863365.0,12.0,5.0,2,0,0,1,0,140
32,5.0,12.162115936702182,1870570.0,19.0,0.0,4,1,0,1,8,245
24,5.0,4.68194406673398,1915215.0,17.0,4.0,2,3,0,1,3,85
35,4.7,5.962202685727718,1850415.0,14.0,0.0,2,0,1,0,9,155
29,4.8,6.049919555217586,1860495.0,15.0,0.0,2,3,1,1,10,29
23,4.6,6.037118440222451,1877770.0,15.0,2.0,2,3,1,1,2,105
29,4.9,17.09806123890409,1879210.0,17.0,1.0,3,3,0,1,0,155
32,3.7,12.116905670047105,1887855.0,21.0,2.0,2,1,1,1,1,175
29,4.4,1.5522933461661421,1889285.0,8.0,1.0,2,2,0,0,13,75
30,4.7,6.29013467763468,1915210.0,12.0,4.0,3,0,1,1,15,125
36,4.9,3.1051449132268645,1880645.0,10.0,0.0,4,2,0,1,2,130
37,5.0,1.5093571915760948,1886405.0,10.0,3.0,4,2,0,0,6,75
36,4.1,4.4691938252042425,1880655.0,18.0,0.0,5,3,0,1,0,165
24,4.5,16.384324359677578,1869125.0,23.0,0.0,1,2,2,1,8,95
31,5.0,10.757050667280428,1879205.0,20.0,1.0,1,1,0,1,2,180
29,4.8,20.44292976252901,1843215.0,0.0,5.0,1,2,1,1,6,80
29,4.5,17.29786575291325,1905130.0,17.0,4.0,3,3,0,1,14,205
22,4.5,13.583332471810195,1851855.0,17.0,6.0,2,3,1,3,11,75
36,4.7,20.886678968737964,1913765.0,22.0,5.0,2,2,0,1,6,130
24,4.9,5674.218451041704,1905125.0,23.0,4.0,0,2,0,1,7,135
27,4.8,17.138022132927368,1870565.0,19.0,0.0,0,1,2,1,6,85
25,4.6,14.15280068944862,1910895.0,19.0,0.0,2,1,0,1,1,95
35,4.6,12.10775059211474,1910885.0,18.0,0.0,0,3,1,1,8,85
28,5.0,11.916990180554908,1887855.0,22.0,2.0,1,2,0,0,3,65
36,4.7,3.0188687420087144,1880655.0,12.0,0.0,1,0,2,1,1,125
23,4.7,5.958965689667193,1863370.0,12.0,5.0,5,0,0,1,6,130
37,5.0,6.039424422924846,1906575.0,15.0,3.0,4,3,0,0,5,85
20,4.7,9.31544163550089,1860495.0,19.0,0.0,5,1,0,1,3,90
28,4.8,13.970652591255588,1861925.0,21.0,6.0,2,1,0,1,5,145
25,4.8,16.721976048741215,1857615.0,0.0,2.0,3,2,1,0,11,140
30,4.6,16.388699354723066,1861925.0,17.0,6.0,2,3,0,1,11,145
31,3.8,13.763778584951167,1861930.0,19.0,6.0,2,1,1,1,2,210
27,4.6,20.20593639018606,1854735.0,19.0,4.0,2,3,2,1,4,100
37,4.7,7.660951720810249,1844650.0,21.0,4.0,1,1,0,1,8,145
33,4.3,3.104686366912266,1880655.0,8.0,0.0,2,2,0,1,6,140
20,4.7,1.5093571915760948,1853295.0,8.0,5.0,3,2,1,0,13,80
35,4.8,9.075387359616569,1847525.0,19.0,2.0,0,1,0,1,1,95
38,4.3,4.537513326842717,1847530.0,21.0,2.0,4,1,2,1,0,195
37,4.3,6.050461888076144,1877770.0,13.0,2.0,4,0,0,1,3,180
37,4.9,7.772241951547947,1844645.0,18.0,4.0,3,3,1,0,8,75
35,4.9,17.076514098174254,1867690.0,22.0,2.0,3,2,0,1,7,150
29,4.8,12.580267822400963,1846095.0,23.0,3.0,4,2,0,1,6,130
29,4.8,19.688308620509062,1879205.0,23.0,1.0,3,2,0,0,12,105
36,4.7,3.060557773040758,1874885.0,9.0,4.0,4,2,0,1,15,110
36,4.9,13.970007989574006,1857610.0,19.0,2.0,5,1,0,1,7,190
39,4.8,4.663439017652667,1853285.0,22.0,5.0,0,2,0,1,3,90
32,4.9,16.72115728076054,1857605.0,22.0,2.0,1,2,1,1,6,145
39,4.9,20.968415504249993,1908005.0,18.0,2.0,3,3,0,1,12,215
20,4.5,1.5204319193295497,1886410.0,8.0,3.0,1,2,0,1,0,90
24,4.9,20.179033045443177,1884970.0,17.0,4.0,0,3,1,1,4,60
39,5.0,4.4691549592640305,1856170.0,21.0,3.0,2,1,0,1,2,130
24,5.0,9.193093962702912,1877770.0,21.0,2.0,5,1,1,1,9,115
39,4.5,9.220418694558179,1860485.0,17.0,0.0,1,3,1,0,10,30
21,4.5,9.326651352175272,1838890.0,19.0,1.0,4,1,0,1,5,105
38,4.2,3.0190991967411747,1869130.0,8.0,1.0,5,2,0,1,3,165
35,4.7,6.210543032489626,1872005.0,15.0,6.0,4,0,1,0,6,135
33,4.2,1.4652025747268527,1906570.0,10.0,3.0,1,2,0,1,7,155
35,4.5,4.528225009313327,1879215.0,23.0,0.0,2,2,1,1,2,120
37,4.9,12.42059924680664,1882095.0,20.0,6.0,2,1,0,1,4,175
32,4.6,20.20593639018606,1837455.0,17.0,2.0,5,3,0,1,5,135
36,4.4,16.721976048741215,1867685.0,18.0,2.0,1,3,0,1,8,195
24,4.6,13.406000552536867,1854725.0,17.0,4.0,1,3,0,1,7,125
32,4.8,12.107734496942113,1908015.0,19.0,2.0,3,1,0,1,0,255
24,4.7,4.476514374571237,1915205.0,18.0,4.0,2,3,1,1,7,120
21,4.1,16.15327446861657,1913765.0,17.0,5.0,3,3,1,1,9,165
21,5.0,19.762388480864143,1843205.0,19.0,5.0,0,1,1,1,12,75
29,4.6,10.725127399399225,1870575.0,19.0,0.0,1,1,0,1,10,27
27,5.0,13.96960642768458,1846095.0,21.0,3.0,5,1,1,0,14,90
20,4.9,19.618656013659713,1887845.0,17.0,2.0,5,3,0,1,8,150
37,4.7,1.520455689583788,1853285.0,11.0,5.0,0,0,0,1,14,120
33,4.8,10.806640241071428,1908015.0,23.0,2.0,2,2,1,1,3,100
23,4.5,1.554619810773694,1889290.0,10.0,1.0,0,2,0,1,15,75
29,4.5,1.5581244322254744,1856170.0,9.0,3.0,4,2,0,1,1,115
37,4.2,1.520431947999248,1869130.0,9.0,1.0,5,2,0,1,13,160
29,4.7,13.409462339213027,1854735.0,23.0,4.0,2,2,1,1,3,70
33,4.8,19.91059239709516,1857615.0,20.0,2.0,3,1,1,0,7,220
30,4.6,4.65694538594946,1887850.0,23.0,1.0,4,2,0,1,2,95
22,4.8,7.772241719523235,1847530.0,22.0,2.0,2,2,0,0,9,50
24,4.6,1.5297989528631668,1847535.0,11.0,2.0,0,0,2,0,8,95
25,4.9,17.07353769061412,1840325.0,19.0,0.0,5,1,0,1,0,145
27,4.1,11.007734763744617,1867690.0,22.0,2.0,4,1,0,1,10,34
37,4.7,4.590771505102242,1863370.0,22.0,5.0,2,2,0,1,9,110
38,4.5,19.3438309081408,1913775.0,20.0,5.0,4,1,0,1,15,230
32,4.8,3.073391571443161,1886410.0,11.0,3.0,0,0,0,1,1,145
33,4.1,19.88336063154586,1884970.0,20.0,4.0,4,1,1,1,6,175
39,4.0,9.056024276265346,1872015.0,20.0,6.0,5,1,0,0,14,180
30,5.0,1.5524171512659315,1838885.0,10.0,1.0,4,2,1,1,6,95
35,4.0,16.601408334261674,1884975.0,20.0,4.0,3,1,0,1,2,205
36,4.5,3.0189114817580243,1856170.0,11.0,3.0,3,0,0,1,3,125
27,4.8,16.601046189403377,1887845.0,19.0,2.0,3,1,1,1,14,165
38,4.7,6.128846407056886,1886415.0,16.0,3.0,5,3,1,1,12,145
32,3.9,17.099225478912437,1848970.0,17.0,1.0,5,3,1,1,12,170
34,5.0,13.481108157687446,1908015.0,21.0,2.0,3,1,1,1,2,220
20,5.0,4.65825552423237,1838885.0,23.0,1.0,4,2,0,1,9,85
24,4.6,8.790247271593106,1906575.0,20.0,3.0,0,1,0,1,9,80
35,4.9,3.116212741612218,1853290.0,9.0,5.0,3,2,0,1,8,90
20,4.6,7.660582694185052,1854735.0,23.0,3.0,1,2,2,1,7,75
25,5.0,1.5126000890232916,1860495.0,8.0,0.0,2,2,1,0,6,90
31,4.6,4.469606139374459,1869125.0,19.0,1.0,4,1,0,1,8,160
22,4.7,7.790336733567704,1869130.0,20.0,1.0,5,1,2,1,15,125
23,5.0,4.674184358398377,1853290.0,18.0,5.0,1,3,1,0,14,115
33,4.9,14.022136830289478,1864815.0,22.0,4.0,0,2,0,1,13,85
30,4.8,11.719471817434323,1908010.0,17.0,2.0,0,3,0,1,1,80
33,4.8,1.5322753274864631,1883525.0,11.0,5.0,0,0,0,1,12,125
31,4.1,12.29378731203682,1848965.0,19.0,1.0,2,1,1,0,7,210
38,4.6,20.252959556511744,1884975.0,22.0,4.0,4,2,0,1,14,215
36,3.5,12.100157238168938,1846090.0,19.0,3.0,2,1,1,1,13,190
23,4.9,20.253785359470783,1846090.0,23.0,3.0,3,2,0,1,13,145
25,4.0,12.419803337139525,1882095.0,19.0,6.0,2,1,0,1,13,180
23,4.8,19.915971082561146,1837445.0,19.0,2.0,5,1,1,1,13,110
25,4.6,7.6461047483215205,1874895.0,23.0,4.0,3,2,1,3,0,80
20,5.0,12.580267822400963,1846095.0,21.0,3.0,0,1,1,1,1,70
21,4.1,1.5545266759919338,1886410.0,8.0,3.0,2,2,0,1,6,90
34,4.7,13.582511011042971,1887845.0,0.0,2.0,2,2,1,1,10,23
22,4.5,12.421212735966003,1867690.0,19.0,2.0,0,3,0,1,7,100
27,4.6,12.161069532201358,1864815.0,21.0,4.0,2,1,0,0,10,30
36,4.6,7.54640142147466,1856170.0,18.0,3.0,1,3,0,3,2,125
31,5.0,8.98773907634356,1906575.0,20.0,3.0,2,1,0,1,5,150
34,4.0,6.2101379656240985,1877775.0,12.0,2.0,3,0,0,1,8,160
25,4.7,9.075423573606574,1874885.0,19.0,4.0,4,1,0,0,6,135
37,4.1,12.42059924680664,1857615.0,22.0,2.0,2,1,1,1,12,175
30,4.6,9.061282952128346,1915205.0,21.0,4.0,1,1,0,1,3,195
38,4.3,10.565128845647761,1837455.0,20.0,2.0,0,1,1,1,8,170
39,4.1,6.232403352170867,1838885.0,14.0,1.0,5,0,0,0,13,200
37,4.5,20.20642094372373,1843215.0,21.0,5.0,2,1,1,1,15,185
33,5.0,4.656649028065795,1874885.0,18.0,4.0,3,3,0,1,5,165
28,4.7,2.9802493849187557,1872010.0,8.0,6.0,3,2,1,0,4,75
34,4.2,7.601870282547478,1847525.0,23.0,2.0,5,2,0,0,3,150
37,4.7,9.121874253616898,1869135.0,19.0,1.0,3,1,0,0,6,135
32,4.7,10.80810834240692,1910890.0,22.0,0.0,3,2,0,1,3,200
22,4.2,9.348134176984027,1889290.0,21.0,1.0,1,1,0,1,10,31
34,4.9,13.77113289483828,1873450.0,18.0,5.0,2,3,0,1,0,240
24,4.7,17.072871906399556,1870570.0,18.0,0.0,5,3,0,1,3,125
37,4.8,3.0187008024382194,1838890.0,10.0,1.0,3,2,0,1,9,130
31,4.9,7.8626681674103684,1860485.0,21.0,0.0,1,1,0,0,8,245
28,4.7,9.19040310530244,1841775.0,19.0,6.0,0,1,0,0,9,60
31,4.0,4.560975023661,1847530.0,21.0,2.0,5,1,1,1,14,155
20,4.8,6.14707622035735,1863370.0,15.0,5.0,5,3,1,1,13,105
30,4.7,1.572533729286321,1909445.0,10.0,1.0,2,2,1,1,13,130
24,4.6,13.766192440641818,1879210.0,21.0,1.0,0,1,2,1,8,105
23,4.0,4.636103104060772,1915210.0,19.0,4.0,3,1,1,1,10,31
25,4.6,4.717601092054723,1909455.0,17.0,1.0,1,3,1,1,11,135
35,4.7,13.82913165629175,1861935.0,22.0,6.0,5,2,1,1,2,145
31,4.9,16.60809480410228,1910885.0,22.0,0.0,1,2,1,1,12,85
21,5.0,3.0408940852046724,1889295.0,10.0,1.0,0,2,0,1,0,75
32,5.0,6.050084991996258,1883530.0,12.0,5.0,4,0,1,1,14,135
36,4.7,10.42736760615815,1876330.0,19.0,3.0,3,3,1,1,9,165
26,4.8,7.601265908224463,1847535.0,18.0,2.0,1,3,0,1,3,140
30,4.6,6.040113680144922,1915205.0,15.0,4.0,5,3,1,1,5,145
22,4.4,6.127835452844326,1838895.0,14.0,1.0,0,0,0,1,15,260
22,4.6,12.256421318543588,1876335.0,19.0,3.0,1,1,2,1,0,135
30,4.8,16.81997876421149,1861925.0,20.0,6.0,1,1,0,1,8,260
37,4.7,14.15280068944862,1887855.0,18.0,2.0,3,3,0,1,7,205
36,4.8,4.469166522803337,1860490.0,21.0,0.0,4,1,0,1,1,145
22,4.9,9.348114492434787,1841765.0,18.0,6.0,3,3,0,1,2,90
28,4.9,16.85361872985359,1857605.0,18.0,2.0,4,3,0,1,13,155
32,5.0,12.256421318543588,1837450.0,18.0,2.0,1,3,0,0,10,31
22,4.6,13.583143866695133,1840325.0,21.0,0.0,4,1,2,1,4,205
32,4.7,3.0182264849996012,1866245.0,11.0,3.0,0,0,0,1,9,105
28,4.5,14.15280068944862,1840330.0,20.0,0.0,4,1,0,1,9,210
33,4.8,1.513073455729525,1877770.0,9.0,2.0,2,2,1,0,6,115
24,4.6,12.419632405531052,1873445.0,19.0,5.0,2,1,0,1,3,100
25,4.8,12.417487520918895,1861925.0,22.0,6.0,3,2,1,1,14,100
37,4.7,7.763485791200292,1844655.0,18.0,4.0,3,3,0,1,1,135
39,4.1,9.178296996538572,1877765.0,20.0,2.0,5,1,0,1,9,155
35,4.3,9.121874081416118,1869135.0,21.0,1.0,3,1,0,1,10,33
27,4.6,5.95776607270054,1880645.0,14.0,0.0,3,0,1,1,7,115
35,4.5,4.663772762376294,1883535.0,21.0,5.0,5,1,2,1,10,30
27,4.6,3.05993332724141,1863375.0,8.0,5.0,3,2,0,0,12,50
25,4.6,7.8626681674103684,1909450.0,23.0,1.0,3,2,1,0,3,55
30,4.6,7.6597039787034085,1877770.0,19.0,2.0,0,1,2,1,1,105
30,4.8,14.022096082518878,1879210.0,21.0,1.0,2,1,0,1,2,205
34,4.7,6.2101379656240985,1841775.0,15.0,6.0,4,3,0,1,11,155
34,4.7,4.544085706303389,1841770.0,20.0,6.0,0,1,0,0,14,75
36,4.9,3.0645104714747093,1844655.0,8.0,4.0,4,2,0,0,12,110
38,4.3,16.824331819052116,1882095.0,22.0,6.0,4,2,0,1,1,215
26,4.7,3.145067434621583,1906570.0,11.0,3.0,1,0,1,1,6,130
32,4.5,13.989473698864705,1884965.0,22.0,4.0,5,2,1,1,4,75
25,4.6,20.287143464812583,1910890.0,19.0,0.0,3,1,0,1,3,190
34,4.9,3.0190991967411747,1838890.0,9.0,1.0,4,2,0,1,0,90
21,4.7,1.509467584367178,1841775.0,10.0,6.0,2,2,0,0,1,55
25,4.6,12.243495934752104,1887855.0,20.0,2.0,5,1,0,1,6,125
37,4.8,4.494246018081997,1912335.0,18.0,6.0,3,3,0,1,12,160
31,4.2,12.435540495461442,1873450.0,21.0,5.0,5,1,0,1,11,200
26,4.8,7.7631971453288875,1869135.0,17.0,1.0,5,3,1,1,9,130
27,4.7,2.9300698664521256,1915205.0,10.0,4.0,5,2,0,0,14,55
30,4.6,14.15280068944862,1910895.0,18.0,0.0,4,3,0,1,11,190
25,4.8,10.683811825489267,1913765.0,22.0,5.0,3,2,1,1,5,100
21,4.7,13.830329612968956,1870565.0,23.0,0.0,1,2,0,1,3,110
30,4.6,19.68841340777118,1873445.0,21.0,5.0,3,1,1,1,1,235
26,4.9,1.4898452333109367,1850415.0,9.0,0.0,2,2,0,1,5,70
31,4.9,3.104803710518419,1850405.0,8.0,0.0,3,2,0,0,14,120
31,4.2,13.582337494192409,1843210.0,17.0,5.0,5,3,1,1,10,37
23,4.9,12.234645517155798,1836010.0,23.0,2.0,0,2,0,1,6,110
34,4.7,9.074821802568852,1872010.0,18.0,6.0,1,3,1,1,7,165
27,4.7,19.762382255532906,1882085.0,18.0,6.0,5,3,0,1,8,90
23,4.9,16.600060265890743,1846095.0,20.0,3.0,5,1,0,0,2,90
39,4.6,17.138074588551884,1861930.0,20.0,6.0,2,1,0,1,4,140
35,4.8,20.20631641648197,1840330.0,0.0,0.0,2,2,1,1,2,110
29,4.9,17.07644834661623,1843205.0,19.0,5.0,0,1,0,0,12,60
33,5.0,4.663658229921789,1866255.0,22.0,3.0,1,2,1,1,3,125
22,4.7,12.073551890748645,1851845.0,18.0,6.0,0,3,1,1,11,75
30,4.2,10.724879289478304,1884965.0,19.0,4.0,1,1,0,1,2,160
30,4.7,10.594638144489263,1913770.0,20.0,5.0,1,1,0,1,1,180
34,4.9,10.88036428627722,1873450.0,17.0,5.0,0,3,1,1,0,130
39,4.5,3.104463374954771,1863375.0,9.0,5.0,1,2,1,1,6,120
20,4.8,13.788169484007305,1846090.0,22.0,3.0,1,2,0,0,6,70
35,4.5,3.1161423837882567,1841770.0,11.0,6.0,0,0,0,3,11,100
26,4.9,1.5322753274864631,1841775.0,9.0,6.0,0,2,0,0,7,60
38,4.3,19.660943947619934,1887845.0,22.0,2.0,4,2,1,1,10,36
25,4.8,1.5524171298912166,1880650.0,8.0,0.0,5,2,1,1,1,75
28,4.8,3.0736267316959007,1874885.0,9.0,4.0,0,2,0,1,5,90
24,4.8,20.44292976252901,1905130.0,21.0,4.0,2,1,0,1,3,135
25,4.9,2.9962199455461898,1906565.0,11.0,3.0,4,0,0,1,14,130
28,4.8,20.17903332454877,1840325.0,20.0,0.0,1,1,0,1,9,135
38,4.3,16.852444613264275,1887855.0,18.0,2.0,1,3,0,1,8,160
27,5.0,3.105049191152739,1877765.0,10.0,2.0,4,2,1,0,14,60
29,4.9,13.970652591255588,1887855.0,21.0,2.0,4,1,0,1,0,175
26,4.6,4.657671710224878,1872005.0,20.0,6.0,3,1,1,1,11,130
23,4.7,12.293207925868513,1848975.0,18.0,1.0,3,3,0,1,7,150
25,4.0,2.979599835600764,1877770.0,10.0,2.0,1,2,0,0,0,75
24,4.8,4.537653689675138,1880650.0,17.0,0.0,0,3,1,0,13,75
34,4.8,13.971968544834215,1837455.0,21.0,2.0,0,1,0,1,2,110
32,4.6,1.5369113551350593,1880655.0,9.0,0.0,4,2,0,1,1,140
39,4.6,4.537553114731602,1838890.0,22.0,1.0,4,2,0,0,15,85
36,4.2,3.0274796596976112,1909445.0,10.0,1.0,5,2,0,0,3,145
36,4.6,16.851371030914212,1887850.0,17.0,2.0,0,3,0,3,13,90
34,4.9,4.657672650623545,1883535.0,17.0,5.0,0,3,0,1,8,85
30,4.7,13.183920915999805,1913770.0,19.0,5.0,3,1,0,1,14,255
24,4.6,7.772039544673178,1853285.0,18.0,5.0,3,3,0,0,0,75
